occurrence id,location id,alert id,feed id,longitude,latitude,occurrence date,location name,precision,model eligible,validation weighting,geoname id,GAUL_code,title,publication date,url,feed name,language,summary,aegypti_suitability,albopictus_suitability,
430998,15,319626,5,-99.9976,17.6649,14/04/2011 23:56,"Estado de Guerrero, Mexico",ADMIN1,t,1,,1006353,Acapulco fumigates against chikungunya - Yahoo News UK,14/04/2011 23:56,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHrGe7IgYaZhzzM24bFYzI-NVn2Xw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=DPwuVYjEIJPE3QHK1IDYCw&url=https://uk.news.yahoo.com/acapulco-fumigates-against-chikungunya-224742251.html,Google News,,"Acapulco fumigates against chikungunya Authorities in Mexico's Pacific resort of Acapulco are fumigating streets and homes to combat an outbreak of the mosquito-borne chikungunya virus, but some crime-weary residents refuse to open their doors.",0.251548415,0.266024317,
424292,84,313842,9,-96.7237,17.0567,23/03/2011 17:35,"Estado de Oaxaca, Mexico",ADMIN1,t,1,,1006359,Oaxaca recorded 800 cases of chikungunya virus - DIARIOAXACA,23/03/2011 17:35,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNF-LldCxv8K113-WDYl8QPAo2vudg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779182551909&ei=2rcRVe7LE8bh3AHVhoBI&url=http://diarioaxaca.com/negocios/28-notasportada/81489-registra-oaxaca-800-casos-del-virus-del-chinkungunya,Google News Espanol,es,"Registra Oaxaca 800 casos del virus del chinkungunya DIARIOAXACA Oaxaca, Mexico.- Los Servicios de Salud de Oaxaca (SSO) registran 800 casos del virus del chikungunya en las siete jurisdicciones sanitarias del estado, de noviembre del ano pasado a la fecha, aunque la mas vulnerable es el Istmo de Tehuantepec, ...",0.686208454,0.504928322,
430982,606,319626,5,-99.917,16.85,14/04/2011 23:56,"Acapulco, Guerrero, Mexico",PRECISE,t,1,3533462,,Acapulco fumigates against chikungunya - Yahoo News UK,14/04/2011 23:56,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHrGe7IgYaZhzzM24bFYzI-NVn2Xw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=DPwuVYjEIJPE3QHK1IDYCw&url=https://uk.news.yahoo.com/acapulco-fumigates-against-chikungunya-224742251.html,Google News,,"Acapulco fumigates against chikungunya Authorities in Mexico's Pacific resort of Acapulco are fumigating streets and homes to combat an outbreak of the mosquito-borne chikungunya virus, but some crime-weary residents refuse to open their doors.",0.722962821,0.219232869,
PM_1,NA,NA,NA,77.3101855,28.5152825,2010,"Aali Village, New Delhi, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.942242115,0.89782319,
PM_2,NA,NA,NA,77.3101855,28.5152825,2011,"Aali Village, New Delhi, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.942242115,0.89782319,
PM_3,NA,NA,NA,96.7493993,4.695135,1982,"Ache, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.546259894,0.293874345,
PM_4,NA,NA,NA,72.61667,23.03333,2002,"Ahmedabad, Gujarat State, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.947655654,0.543893802,
PM_5,NA,NA,NA,72.61667,23.03333,2003,"Ahmedabad, Gujarat State, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.947655654,0.543893802,
PM_6,NA,NA,NA,72.61667,23.03333,2004,"Ahmedabad, Gujarat State, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.947655654,0.543893802,
PM_7,NA,NA,NA,72.61667,23.03333,2005,"Ahmedabad, Gujarat State, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.947655654,0.543893802,
PM_8,NA,NA,NA,72.61667,23.03333,2006,"Ahmedabad, Gujarat State, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.947655654,0.543893802,
PM_9,NA,NA,NA,43.0194897,15.3053072,2011,"Al-Hugaydah, Yemen",ADMIN1,NA,NA,NA,269,NA,NA,NA,NA,NA,YEM,0.977808528,0.222461326,
PM_10,NA,NA,NA,76.4100267,9.4126239,NA,"Alappuzha district, Kerala, India",ADMIN2,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.918111125,0.976380436,
PM_11,NA,NA,NA,92.910196,13.123734,2006,"Andaman Island, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.481279777,0.711556932,
PM_12,NA,NA,NA,79.7399875,15.9128998,2005,"Andhra Pradesh, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.923791301,0.715081308,
PM_13,NA,NA,NA,79.7399875,15.9128998,2006,"Andhra Pradesh, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.923791301,0.715081308,
PM_18,NA,NA,NA,100.654128,4.525037,2006,"Bagan Panchor, Perak, Malaysia",PRECISE,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.886691466,0.83765576,
PM_19,NA,NA,NA,115.188916,-8.4095178,2006,"Bali, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.561102021,0.511832962,
PM_20,NA,NA,NA,115.188916,-8.4095178,2012,"Bali, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.561102021,0.511832962,
PM_21,NA,NA,NA,116.8528526,-1.2379274,1973,"Balikpapan, Indonesia",PRECISE,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.833922355,0.962905358,
PM_22,NA,NA,NA,100.5017651,13.7563309,1958,"Bangkok, Thailand",ADMIN1,NA,NA,NA,240,NA,NA,NA,NA,NA,THA,0.981432695,0.780154585,
PM_23,NA,NA,NA,100.5017651,13.7563309,1960,"Bangkok, Thailand",ADMIN1,NA,NA,NA,240,NA,NA,NA,NA,NA,THA,0.981432695,0.780154585,
PM_24,NA,NA,NA,18.583333,4.366667,1978,"Bangui, Central African Republic",ADMIN1,NA,NA,NA,49,NA,NA,NA,NA,NA,CAF,0.739848276,0.701135925,
PM_25,NA,NA,NA,18.583333,4.366667,1982,"Bangui, Central African Republic",ADMIN1,NA,NA,NA,49,NA,NA,NA,NA,NA,CAF,0.739848276,0.701135925,
PM_26,NA,NA,NA,18.583333,4.366667,1983,"Bangui, Central African Republic",ADMIN1,NA,NA,NA,49,NA,NA,NA,NA,NA,CAF,0.739848276,0.701135925,
PM_27,NA,NA,NA,75.683699,18.241414,1973,"Barshi, Solapur district, Maharashtra State, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.93018975,0.381959018,
PM_28,NA,NA,NA,102.989615,13.0286971,2011,"Battambang Province, Cambodia",ADMIN1,NA,NA,NA,44,NA,NA,NA,NA,NA,KHM,0.892649111,0.780842855,
PM_29,NA,NA,NA,106.9755726,-6.2382699,2001,"Bekasi, Indonesia",PRECISE,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.982624348,0.906867788,
PM_30,NA,NA,NA,106.9755726,-6.2382699,2002,"Bekasi, Indonesia",PRECISE,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.982624348,0.906867788,
PM_31,NA,NA,NA,106.9755726,-6.2382699,2003,"Bekasi, Indonesia",PRECISE,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.982624348,0.906867788,
PM_39,NA,NA,NA,90.433601,27.514162,2012,Bhutan,COUNTRY,NA,NA,NA,31,NA,NA,NA,NA,NA,BTN,0.01828312,0.242655728,
PM_40,NA,NA,NA,-11.7409946,7.9551791,2012,"Bo, Sierra Leone",PRECISE,NA,NA,NA,221,NA,NA,NA,NA,NA,SLE,0.816748949,0.735755476,
PM_41,NA,NA,NA,-11.7409946,7.9551791,2013,"Bo, Sierra Leone",PRECISE,NA,NA,NA,221,NA,NA,NA,NA,NA,SLE,0.816748949,0.735755476,
PM_42,NA,NA,NA,106.8,-6.6,2001,"Bogor, Indonesia",PRECISE,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.928911692,0.968538736,
PM_43,NA,NA,NA,106.8,-6.6,2002,"Bogor, Indonesia",PRECISE,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.928911692,0.968538736,
PM_44,NA,NA,NA,106.8,-6.6,2003,"Bogor, Indonesia",PRECISE,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.928911692,0.968538736,
PM_45,NA,NA,NA,11.3426163,44.494887,2007,"Bologna, Italy",PRECISE,NA,NA,NA,122,NA,NA,NA,NA,NA,ITA,0.164006706,0.82127858,
PM_46,NA,NA,NA,17.989917,5.195896,1984,"Bombabia, Ombella-Mpoko, Central African Republic",ADMIN1,NA,NA,NA,49,NA,NA,NA,NA,NA,CAF,0.8583138,0.917160582,
PM_47,NA,NA,NA,12.9789121,11.5097479,2008,"Borno State, Nigeria",ADMIN1,NA,NA,NA,182,NA,NA,NA,NA,NA,NGA,0.618221259,0.297833504,
PM_48,NA,NA,NA,15.6,5.95,1985,"Bouar, Central African Republic",PRECISE,NA,NA,NA,49,NA,NA,NA,NA,NA,CAF,0.937565575,0.841764407,
PM_51,NA,NA,NA,15.291944,-4.267778,2011,"Brazzaville, Republic of Congo",PRECISE,NA,NA,NA,59,NA,NA,NA,NA,NA,COG,0.701257131,0.521310483,
PM_52,NA,NA,NA,-64.62211,18.42738,2013,British Virgin Islands,COUNTRY,NA,NA,NA,39,NA,NA,NA,NA,NA,VGB,0.524229999,0.091013355,
PM_53,NA,NA,NA,-64.62211,18.42738,2014,British Virgin Islands,COUNTRY,NA,NA,NA,39,NA,NA,NA,NA,NA,VGB,0.524229999,0.091013355,
PM_54,NA,NA,NA,103.6464463,18.3609104,2013,"Bueng Kan Province, Thailand",ADMIN1,NA,NA,NA,240,NA,NA,NA,NA,NA,THA,0.87170721,0.862940724,
PM_66,NA,NA,NA,88.363895,22.572646,1963,"Calcutta, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.904206537,0.691277875,
PM_79,NA,NA,NA,12.2630765,44.2599162,2007,"Castiglione di Cervia, Ravenna, Italy",PRECISE,NA,NA,NA,122,NA,NA,NA,NA,NA,ITA,0.048169307,0.878240825,
PM_80,NA,NA,NA,12.255007,44.2594308,2007,"Castiglione di Ravenna, Ravenna, Italy",PRECISE,NA,NA,NA,122,NA,NA,NA,NA,NA,ITA,0.048169307,0.878240825,
PM_81,NA,NA,NA,123.8854366,10.3156992,1985,"Cebu, Philippines",ADMIN2,NA,NA,NA,196,NA,NA,NA,NA,NA,PHL,0.959181772,0.883580943,
PM_82,NA,NA,NA,20.939444,6.611111,1999,Central African Republic,COUNTRY,NA,NA,NA,49,NA,NA,NA,NA,NA,CAF,0.767388401,0.877803272,
PM_83,NA,NA,NA,20.939444,6.611111,2000,Central African Republic,COUNTRY,NA,NA,NA,49,NA,NA,NA,NA,NA,CAF,0.767388401,0.877803272,
PM_84,NA,NA,NA,12.2464292,44.1396438,2007,"Cesena, Italy",PRECISE,NA,NA,NA,122,NA,NA,NA,NA,NA,ITA,0.105657818,0.823200682,
PM_85,NA,NA,NA,80.24963,13.06042,1964,"Chennai (Madras), India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.958929452,0.609455589,
PM_86,NA,NA,NA,80.24963,13.06042,1965,"Chennai, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.958929452,0.609455589,
PM_89,NA,NA,NA,43.36848,-11.74309,2004,Comoros,COUNTRY,NA,NA,NA,58,NA,NA,NA,NA,NA,COM,0.119486447,0.751375443,
PM_90,NA,NA,NA,43.36848,-11.74309,2005,Comoros,COUNTRY,NA,NA,NA,58,NA,NA,NA,NA,NA,COM,0.119486447,0.751375443,
PM_91,NA,NA,NA,43.36848,-11.74309,2006,Comoros,COUNTRY,NA,NA,NA,58,NA,NA,NA,NA,NA,COM,0.119486447,0.751375443,
PM_93,NA,NA,NA,2.433333,6.366667,2007,"Cotonou, Benin",PRECISE,NA,NA,NA,29,NA,NA,NA,NA,NA,BEN,0.901130512,0.703659806,
PM_95,NA,NA,NA,-77.781167,21.521757,2014,Cuba,COUNTRY,NA,NA,NA,63,NA,NA,NA,NA,NA,CUB,0.923411394,0.607340915,
PM_96,NA,NA,NA,-77.781167,21.521757,2015,Cuba,COUNTRY,NA,NA,NA,63,NA,NA,NA,NA,NA,CUB,0.923411394,0.607340915,
PM_97,NA,NA,NA,77.2119,28.6713,2006,"Delhi, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.912659155,0.90491506,
PM_103,NA,NA,NA,-61.35576,15.4356,2013,Dominica,COUNTRY,NA,NA,NA,71,NA,NA,NA,NA,NA,DMA,0.126581263,0.058902596,
PM_104,NA,NA,NA,-61.35576,15.4356,2014,Dominica,COUNTRY,NA,NA,NA,71,NA,NA,NA,NA,NA,DMA,0.126581263,0.058902596,
PM_105,NA,NA,NA,-70.48463,18.89445,2014,Dominican Republic,COUNTRY,NA,NA,NA,72,NA,NA,NA,NA,NA,DOM,0.602512918,0.139177996,
PM_106,NA,NA,NA,-70.48463,18.89445,2015,Dominican Republic,COUNTRY,NA,NA,NA,72,NA,NA,NA,NA,NA,DOM,0.602512918,0.139177996,
PM_107,NA,NA,NA,113.74472,23.04889,2010,"Dongguan, Guandong, China",ADMIN2,NA,NA,NA,53,NA,NA,NA,NA,NA,CHN,0.83276919,0.88412226,
PM_108,NA,NA,NA,27.6845508,4.7284265,1958,"Doruma, Democratic Republic of the Congo",PRECISE,NA,NA,NA,68,NA,NA,NA,NA,NA,COD,0.730799307,0.852538277,
PM_109,NA,NA,NA,9.7,4.05,2006,"Douala, Cameroon",PRECISE,NA,NA,NA,45,NA,NA,NA,NA,NA,CMR,0.84113755,0.91012095,
PM_110,NA,NA,NA,125.854018,-8.770321,1984,East Timor (Timor-Leste),COUNTRY,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.819154594,0.924393567,
PM_111,NA,NA,NA,116.419389,0.5386586,1983,"Eastern Kalimantan, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.514935879,0.131924153,
PM_112,NA,NA,NA,121.0793705,-8.6573819,1984,"Eastern Nusatengarra, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.929294225,0.938772364,
PM_113,NA,NA,NA,80.2656281,6.8484711,2008,"Eheliyagoda Divisional Secretariat, Ratnapura District,  Sabaragamuwa Province, Sri Lanka",ADMIN3,NA,NA,NA,231,NA,NA,NA,NA,NA,LKA,0.384880614,0.585925879,
PM_114,NA,NA,NA,-88.89653,13.794185,2014,El Salvador,COUNTRY,NA,NA,NA,75,NA,NA,NA,NA,NA,SLV,0.865149846,0.765966351,
PM_115,NA,NA,NA,-88.89653,13.794185,2015,El Salvador,COUNTRY,NA,NA,NA,75,NA,NA,NA,NA,NA,SLV,0.865149846,0.765966351,
PM_116,NA,NA,NA,11.2186396,44.5967607,2007,"Emilia-Romagna region, Italy",ADMIN1,NA,NA,NA,122,NA,NA,NA,NA,NA,ITA,0.054365166,0.879620971,
PM_117,NA,NA,NA,-38.9646608,-12.2597272,2014,"Feira de Santana, Brazil",PRECISE,NA,NA,NA,37,NA,NA,NA,NA,NA,BRA,0.923838762,0.887622861,
PM_118,NA,NA,NA,-81.5157535,27.6648274,2014,"Florida, USA",ADMIN1,NA,NA,NA,259,NA,NA,NA,NA,NA,USA,0.911707441,0.906924006,
PM_119,NA,NA,NA,12.0407312,44.2227398,2007,"Forli-Cesena province, Italy",ADMIN1,NA,NA,NA,122,NA,NA,NA,NA,NA,ITA,0.164901992,0.941242497,
PM_122,NA,NA,NA,6.737034,43.433152,2010,"Frejus, France",PRECISE,NA,NA,NA,85,NA,NA,NA,NA,NA,FRA,0.04036051,0.581302481,
PM_123,NA,NA,NA,-53.125782,3.933889,2006,French Guyana,COUNTRY,NA,NA,NA,86,NA,NA,NA,NA,NA,GUF,0.349222861,0.199684644,
PM_124,NA,NA,NA,-149.45979,-17.64079,2014,French Polynesia,COUNTRY,NA,NA,NA,87,NA,NA,NA,NA,NA,PYF,0.350945827,0.203391101,
PM_125,NA,NA,NA,11.609444,-0.803689,1982,Gabon,COUNTRY,NA,NA,NA,89,NA,NA,NA,NA,NA,GAB,0.586192082,0.733243194,
PM_126,NA,NA,NA,11.609444,-0.803689,2007,Gabon,COUNTRY,NA,NA,NA,89,NA,NA,NA,NA,NA,GAB,0.586192082,0.733243194,
PM_127,NA,NA,NA,11.609444,-0.803689,2010,Gabon,COUNTRY,NA,NA,NA,89,NA,NA,NA,NA,NA,GAB,0.586192082,0.733243194,
PM_128,NA,NA,NA,80.2209773,6.0535185,2006,"Galle, Sri Lanka",PRECISE,NA,NA,NA,231,NA,NA,NA,NA,NA,LKA,0.850823989,0.876251596,
PM_129,NA,NA,NA,78.6568942,11.1271225,2006,"Gouriepet suburb, Tamil Nadu, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.967438358,0.740457715,
PM_130,NA,NA,NA,43.3680788,-11.7167338,2005,"Grande Comore (Ngazidja), Union of the Comoros",ADMIN1,NA,NA,NA,58,NA,NA,NA,NA,NA,COM,0.119486447,0.751375443,
PM_131,NA,NA,NA,-61.551,16.265,2013,Guadeloupe,COUNTRY,NA,NA,NA,100,NA,NA,NA,NA,NA,GLP,0.805195989,0.21774074,
PM_132,NA,NA,NA,-61.551,16.265,2014,Guadeloupe,COUNTRY,NA,NA,NA,100,NA,NA,NA,NA,NA,GLP,0.805195989,0.21774074,
PM_133,NA,NA,NA,113.360234,22.517359,2010,"Guangdong village, Southern China",PRECISE,NA,NA,NA,53,NA,NA,NA,NA,NA,CHN,0.892139558,0.929231213,
PM_134,NA,NA,NA,113.266531,23.132191,2010,"Guangdong, China",ADMIN1,NA,NA,NA,53,NA,NA,NA,NA,NA,CHN,0.690063472,0.794016399,
PM_136,NA,NA,NA,71.1923805,22.258652,2005,"Gujarat, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.811324631,0.109297377,
PM_137,NA,NA,NA,71.1923805,22.258652,2006,"Gujarat, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.811324631,0.109297377,
PM_138,NA,NA,NA,78.1828308,26.2182871,2010,"Gwalior, Madhya Pradesh, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.879013602,0.693387664,
PM_139,NA,NA,NA,-72.67946,18.94161,2014,Haiti,COUNTRY,NA,NA,NA,108,NA,NA,NA,NA,NA,HTI,0.555405917,0.296046599,
PM_140,NA,NA,NA,77.1733901,31.1048294,1968,"Himachal Pradesh, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.229556446,0.952901836,
PM_141,NA,NA,NA,80.4208175,16.2930534,2005,"Hyderadad district, Andhra Pradesh, India",ADMIN3,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.949240508,0.610404436,
PM_172,NA,NA,NA,133.1747162,-1.3361154,1985,"Iria Jaya, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.226676894,0.186825287,
PM_173,NA,NA,NA,133.1747162,-1.3361154,1986,"Iria Jaya, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.226676894,0.186825287,
PM_175,NA,NA,NA,103.7413591,1.492659,2008,"Jahor Bahru, Malaysia",PRECISE,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.93131365,0.955686223,
PM_176,NA,NA,NA,106.845599,-6.2087634,2014,"Jakarta, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.982645303,0.887903602,
PM_177,NA,NA,NA,102.540332,-1.659561,1982,"Jambi Province, South Sumatra, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.539661673,0.523252805,
PM_178,NA,NA,NA,86.2028754,22.8045665,2011,"Jamshedpur, Jharkhand, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.865480076,0.578251214,
PM_179,NA,NA,NA,110.230612,-7.258112,1982,"Java, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.690057881,0.48318176,
PM_180,NA,NA,NA,110.230612,-7.258112,2001,"Java, Indonesia",ADMIN2,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.690057881,0.48318176,
PM_181,NA,NA,NA,110.230612,-7.258112,2002,"Java, Indonesia",ADMIN3,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.690057881,0.48318176,
PM_182,NA,NA,NA,110.230612,-7.258112,2003,"Java, Indonesia",ADMIN4,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.690057881,0.48318176,
PM_183,NA,NA,NA,39.172778,21.543333,2011,"Jeddah, Saudi Arabia",PRECISE,NA,NA,NA,215,NA,NA,NA,NA,NA,SAU,0.944842403,0.013574722,
PM_184,NA,NA,NA,114.63734,-8.361509,2011,"Jembrana, Indonesia",PRECISE,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.808029914,0.401618328,
PM_185,NA,NA,NA,103.7618154,1.4853682,2008,"Johor, Malaysia",ADMIN1,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.961134433,0.973286131,
PM_186,NA,NA,NA,82.2474648,16.9890648,1965,"Kakinada, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.926241204,0.472675562,
PM_187,NA,NA,NA,114.2335361,1.0682368,1982,"Kalimantan, Indonesia",ADMIN1,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.106111803,0.197835053,
PM_188,NA,NA,NA,105.4645408,11.9924294,2011,"Kampong Cham, Cambodia",PRECISE,NA,NA,NA,44,NA,NA,NA,NA,NA,KHM,0.917656741,0.857415963,
PM_189,NA,NA,NA,105.2194808,12.90616,2011,"Kampong Thom, Cambodia",ADMIN1,NA,NA,NA,44,NA,NA,NA,NA,NA,KHM,0.748046861,0.497835473,
PM_190,NA,NA,NA,100.1283333,6.4036111,2007,"Kampung Pulau Ketam, Pulau Ketam, Malaysia",PRECISE,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.895572985,0.396502954,
PM_191,NA,NA,NA,100.1283333,6.4036111,2008,"Kampung Pulau Ketam, Pulau Ketam, Malaysia",PRECISE,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.895572985,0.396502954,
PM_192,NA,NA,NA,105.1258955,11.2237383,2011,"Kandal Province, Cambodia",ADMIN1,NA,NA,NA,44,NA,NA,NA,NA,NA,KHM,0.874898116,0.855111614,
PM_193,NA,NA,NA,106.8288997,-6.1539504,2011,"Karang Anyar, Indonesia",ADMIN4,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.986177372,0.899738034,
PM_194,NA,NA,NA,75.7138884,15.3172775,2005,"Karnataka, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.890208208,0.245118513,
PM_195,NA,NA,NA,75.7138884,15.3172775,2006,"Karnataka, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.890208208,0.245118513,
PM_196,NA,NA,NA,74.1871149,17.1242712,2010,"Kasegaon, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.88933859,0.726870992,
PM_197,NA,NA,NA,-12.2547919,12.7033366,2010,"Kedougou region, Senegal",ADMIN1,NA,NA,NA,217,NA,NA,NA,NA,NA,SEN,0.880884357,0.578605196,
PM_198,NA,NA,NA,-12.2547919,12.7033366,2011,"Kedougou region, Senegal",ADMIN1,NA,NA,NA,217,NA,NA,NA,NA,NA,SEN,0.880884357,0.578605196,
PM_202,NA,NA,NA,76.2710833,10.8505159,2005,"Kerala, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.950435661,0.952740432,
PM_203,NA,NA,NA,76.2710833,10.8505159,2006,"Kerala, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.950435661,0.952740432,
PM_204,NA,NA,NA,76.2710833,10.8505159,2007,"Kerala, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.950435661,0.952740432,
PM_205,NA,NA,NA,76.2710833,10.8505159,2011,"Kerala, India",ADMIN1,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.950435661,0.952740432,
PM_206,NA,NA,NA,32.527965,15.500553,1988,"Khartoum, Sudan",PRECISE,NA,NA,NA,6,NA,NA,NA,NA,NA,SDN,0.968822839,0.090932,
PM_207,NA,NA,NA,102.8359921,16.4419355,1991,"Khon Kaen Province, Thailand",ADMIN1,NA,NA,NA,240,NA,NA,NA,NA,NA,THA,0.787082055,0.353605637,
PM_208,NA,NA,NA,21.758664,-4.038333,1999,"Kingabwa quarter, Kinshaha, Democratic Republic of the Congo",COUNTRY,NA,NA,NA,68,NA,NA,NA,NA,NA,COD,0.701007166,0.583263338,
PM_209,NA,NA,NA,21.758664,-4.038333,2000,"Kingabwa quarter, Kinshaha, Democratic Republic of the Congo",COUNTRY,NA,NA,NA,68,NA,NA,NA,NA,NA,COD,0.701007166,0.583263338,
PM_210,NA,NA,NA,-175.198242,-21.178986,NA,Kingdom of Tonga,COUNTRY,NA,NA,NA,245,NA,NA,NA,NA,NA,TON,0.797489038,0.692581041,
PM_211,NA,NA,NA,15.322222,-4.325,1999,"Kinshasa, the Democratic Republic of Congo",PRECISE,NA,NA,NA,68,NA,NA,NA,NA,NA,COD,0.894277077,0.302057408,
PM_212,NA,NA,NA,15.322222,-4.325,2000,"Kinshasa, the Democratic Republic of Congo",PRECISE,NA,NA,NA,68,NA,NA,NA,NA,NA,COD,0.894277077,0.302057408,
PM_213,NA,NA,NA,25.2,0.516667,1998,"Kisangani, Democratic Republic of the Congo",PRECISE,NA,NA,NA,68,NA,NA,NA,NA,NA,COD,0.878358293,0.580284312,
PM_214,NA,NA,NA,101.4455621,3.044917,1998,"Klang, Malaysia",PRECISE,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.970804292,0.950129305,
PM_215,NA,NA,NA,101.4455621,3.044917,1999,"Klang, Malaysia",PRECISE,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.970804292,0.950129305,
PM_216,NA,NA,NA,88.363895,22.572646,1963,"Kolkata,  India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.904206537,0.691277875,
PM_217,NA,NA,NA,88.363895,22.572646,1964,"Kolkata, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.904206537,0.691277875,
PM_218,NA,NA,NA,75.8647527,25.2138156,NA,"Kota, India",PRECISE,NA,NA,NA,115,NA,NA,NA,NA,NA,IND,0.919555764,0.888022118,
PM_219,NA,NA,NA,101.686855,3.139003,1998,"Kuala Lumpur, Malaysia",PRECISE,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.954401771,0.952762708,
PM_220,NA,NA,NA,101.686855,3.139003,1999,"Kuala Lumpur, Malaysia",PRECISE,NA,NA,NA,153,NA,NA,NA,NA,NA,MYS,0.954401771,0.952762708,
PM_221,NA,NA,NA,109.4735066,-0.3533938,2011,"Kubu Raya, Indonesia",ADMIN2,NA,NA,NA,1013696,NA,NA,NA,NA,NA,IDN,0.829199184,0.872814142,
