ID,Country,Admin_region,Town,Latitude,Longitude,Year_start,Year_end,Rodent_or_human,Acutedisease_or_seroprevalence,Number_acutecases,Seroprevalence_percent,Comments,Reference,Reference_url,Notes
116,Nigeria,Nasarawa State,Not specified,NA,NA,2015,2016,Human,Acute,9,,,"Nigeria Centre for Disease Control, Nigeria Federal Ministry of Health 6 (26) [not yet posted on the Ministry website, edited] -- Promed 27 Jul 2016 Lassa fever virus - West Africa (32): Nigeria",http://www.promedmail.org/post/4371983,
117,Nigeria,Ogun State,Not specified,NA,NA,2015,2016,Human,Acute,2,,,"Nigeria Centre for Disease Control, Nigeria Federal Ministry of Health 6 (26) [not yet posted on the Ministry website, edited] -- Promed 27 Jul 2016 Lassa fever virus - West Africa (32): Nigeria",http://www.promedmail.org/post/4371983,
118,Nigeria,Ondo State,Not specified,NA,NA,2015,2016,Human,Acute,10,,,"Nigeria Centre for Disease Control, Nigeria Federal Ministry of Health 6 (26) [not yet posted on the Ministry website, edited] -- Promed 27 Jul 2016 Lassa fever virus - West Africa (32): Nigeria",http://www.promedmail.org/post/4371983,
119,Nigeria,Osun State,Not specified,NA,NA,2015,2016,Human,Acute,1,,,"Nigeria Centre for Disease Control, Nigeria Federal Ministry of Health 6 (26) [not yet posted on the Ministry website, edited] -- Promed 27 Jul 2016 Lassa fever virus - West Africa (32): Nigeria",http://www.promedmail.org/post/4371983,
120,Nigeria,Plateau State,Not specified,NA,NA,2015,2016,Human,Acute,6,,,"Nigeria Centre for Disease Control, Nigeria Federal Ministry of Health 6 (26) [not yet posted on the Ministry website, edited] -- Promed 27 Jul 2016 Lassa fever virus - West Africa (32): Nigeria",http://www.promedmail.org/post/4371983,
121,Nigeria,Rivers State,Not specified,NA,NA,2015,2016,Human,Acute,4,,,"Nigeria Centre for Disease Control, Nigeria Federal Ministry of Health 6 (26) [not yet posted on the Ministry website, edited] -- Promed 27 Jul 2016 Lassa fever virus - West Africa (32): Nigeria",http://www.promedmail.org/post/4371983,
122,Benin,Borgou Department,Not specified,NA,NA,2016,2016,Human,Acute,13,,,http://www.who.int/csr/don/13-june-2016-lassa-fever-benin/en/,http://www.who.int/csr/don/13-june-2016-lassa-fever-benin/en/,
123,Benin,Donga Department,Not specified,NA,NA,2016,2016,Human,Acute,2,,,http://www.who.int/csr/don/13-june-2016-lassa-fever-benin/en/,http://www.who.int/csr/don/13-june-2016-lassa-fever-benin/en/,
124,Benin,Oueme Department,Not specified,NA,NA,2016,2016,Human,Acute,1,,,http://www.who.int/csr/don/13-june-2016-lassa-fever-benin/en/,http://www.who.int/csr/don/13-june-2016-lassa-fever-benin/en/,
125,Nigeria,Bauchi State,Not specified,NA,NA,2016,NA,Human,Acute,1,,,https://www.thecable.ng/fresh-outbreak-lassa-fever-recorded-4-states,https://www.thecable.ng/fresh-outbreak-lassa-fever-recorded-4-states,
126,Nigeria,Gombe State,Not specified,NA,NA,2016,NA,Human,Acute,1,,,https://www.thecable.ng/fresh-outbreak-lassa-fever-recorded-4-states,https://www.thecable.ng/fresh-outbreak-lassa-fever-recorded-4-states,
127,Nigeria,Plateau State,Not specified,8.48,8.52,2016,NA,Human,Acute,2,,,https://www.thecable.ng/fresh-outbreak-lassa-fever-recorded-4-states,https://www.thecable.ng/fresh-outbreak-lassa-fever-recorded-4-states,
128,Nigeria,Rivers State,Not specified,NA,NA,2016,NA,Human,Acute,1,,,https://www.thecable.ng/fresh-outbreak-lassa-fever-recorded-4-states,https://www.thecable.ng/fresh-outbreak-lassa-fever-recorded-4-states,
129,Sierra Leone,Kailahun District,Nyiama,7.593,-10.5,2016,2016,Human,Acute,1,,,http://politicosl.com/2016/07/lassa-fever-fears-hit-eastern-sierra-leone/,http://politicosl.com/2016/07/lassa-fever-fears-hit-eastern-sierra-leone/,
360,Benin,Not specified,Not specified,NA,NA,Before 1972,NA,Human,Seroprevalence,,0,,"Henderson et al, Trans R Soc Trop Med Hyg. 1972;66(3):409-16.",https://www.ncbi.nlm.nih.gov/pubmed/4625715,
361,Burkina Faso,Not specified,Not specified,10.38,9.59,Before 1972,NA,Human,Seroprevalence,,0,,"Henderson et al, Trans R Soc Trop Med Hyg. 1972;66(3):409-16.",https://www.ncbi.nlm.nih.gov/pubmed/4625715,
362,Cote d'Ivoire,Not specified,Not specified,9.457,-5.6115,Before 1972,NA,Human,Seroprevalence,,0,,"Henderson et al, Trans R Soc Trop Med Hyg. 1972;66(3):409-16.",https://www.ncbi.nlm.nih.gov/pubmed/4625715,
363,Guinea,Not specified,Telekoro,9.18,-10.1,Before 1972,NA,Human,Seroprevalence,,24,,"Henderson et al, Trans R Soc Trop Med Hyg. 1972;66(3):409-16.",https://www.ncbi.nlm.nih.gov/pubmed/4625715,
364,Liberia,Not specified,Not specified,NA,NA,Before 1972,NA,Human,Seroprevalence,,0,,"Henderson et al, Trans R Soc Trop Med Hyg. 1972;66(3):409-16.",https://www.ncbi.nlm.nih.gov/pubmed/4625715,
365,Mali,Not specified,Not specified,NA,NA,Before 1972,NA,Human,Seroprevalence,,0,,"Henderson et al, Trans R Soc Trop Med Hyg. 1972;66(3):409-16.",https://www.ncbi.nlm.nih.gov/pubmed/4625715,
130,Liberia,Nimba,Not specified,7.03,-8.72,Not specified,NA,Human,Acute,36,,,"Olugasa et al, 2014, Spat Spatiotemporal Epidemiol. 2014 Oct;11:163-74",https://www.ncbi.nlm.nih.gov/pubmed/25457605,
366,Guinea,Gueckedou Prefecture,Bandadou,8.97,-10.52,,NA,Human,Seroprevalence,,2,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
367,Guinea,Gueckedou Prefecture,Fandou bendou,8.6,-10.37,,NA,Human,Seroprevalence,,15,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
368,Guinea,Gueckedou Prefecture,Kelema,8.3,-10.7,,NA,Human,Seroprevalence,,4,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
369,Guinea,Gueckedou Prefecture,Koumoni,NA,NA,,NA,Human,Seroprevalence,,5,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
370,Guinea,Gueckedou Prefecture,Mangala,NA,NA,,NA,Human,Seroprevalence,,4,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
371,Guinea,Gueckedou Prefecture,Sandia,NA,NA,,NA,Human,Seroprevalence,,4,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
372,Guinea,Gueckedou Prefecture,Sokoro,NA,NA,,NA,Human,Seroprevalence,,6,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
373,Guinea,Gueckedou Prefecture,Yaradou,NA,NA,,NA,Human,Seroprevalence,,14,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
374,Guinea,Gueckedou Prefecture,Yelindou,NA,NA,,NA,Human,Seroprevalence,,8,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
375,Guinea,Lola Prefecture,Gogota,7.77,-8.5,,NA,Human,Seroprevalence,,0,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
376,Guinea,Lola Prefecture,Gote koly,NA,NA,,NA,Human,Seroprevalence,,33,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
377,Guinea,Lola Prefecture,Gueasso,NA,NA,,NA,Human,Seroprevalence,,9,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
378,Guinea,Lola Prefecture,Kokota,7.91,-8.49,,NA,Human,Seroprevalence,,31,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
379,Guinea,Lola Prefecture,Laine,8.07,-8.48,,NA,Human,Seroprevalence,,5,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
380,Guinea,Lola Prefecture,Manga bo,NA,NA,,NA,Human,Seroprevalence,,0,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
381,Guinea,Lola Prefecture,Morigbedou,NA,NA,,NA,Human,Seroprevalence,,10,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
382,Guinea,Lola Prefecture,Nzoo,7.65,-8.3,,NA,Human,Seroprevalence,,6,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
383,Guinea,Lola Prefecture,Pine,7.93,-8.14,,NA,Human,Seroprevalence,,42,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
384,Guinea,Lola Prefecture,Theasso,NA,NA,,NA,Human,Seroprevalence,,8,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
385,Guinea,Lola Prefecture,Tounkarata,7.78,-8.19,,NA,Human,Seroprevalence,,2,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
386,Guinea,Lola Prefecture,Zougueta,NA,NA,,NA,Human,Seroprevalence,,15,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
387,Guinea,Yomou Prefecture,Bamakama,7.71,-9.27,,NA,Human,Seroprevalence,,15,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
388,Guinea,Yomou Prefecture,Bemeye ,7.46,-9.2,,NA,Human,Seroprevalence,,11,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
389,Guinea,Yomou Prefecture,Bowe,7.78,-9.17,,NA,Human,Seroprevalence,,27,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
390,Guinea,Yomou Prefecture,Diecke,7.35,-8.95,,NA,Human,Seroprevalence,,4,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
391,Guinea,Yomou Prefecture,Kowi,NA,NA,,NA,Human,Seroprevalence,,14,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
392,Guinea,Yomou Prefecture,Manangoya,7.45,-9.21,,NA,Human,Seroprevalence,,0,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
393,Guinea,Yomou Prefecture,Nawei,NA,NA,,NA,Human,Seroprevalence,,19,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
394,Guinea,Yomou Prefecture,Yekeni,NA,NA,,NA,Human,Seroprevalence,,25,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
395,Guinea,Yomou Prefecture,Yomou,7.56,-9.25,,NA,Human,Seroprevalence,,6,,"Kerneis 2009, PLOS NTDs 4(1)",https://doi.org/10.1371/journal.pntd.0000548,
,Guinea,,Mamou,10.375,-12.085,2019,2019,Human,Acute,1,,Lat-lon from district centroid,ProMed 20190203.6292809,,
,Benin,Baruten (Nigeria),"Taberou (Nigeria, Kwara)",NA,NA,2019,2019,Human,Acute,2,,"Originated Benin, identified in border region within Nigeria",ProMed 20190117.626461,,
,Togo,"Dofelgou district, Kara",,9.804,1.116,2019,2019,Human,Acute,1,,Lat-lon for district centroid (Dofelgou),ProMed 20190108.6248252,,
,Benin,Cotonou,Cotonou,6.393,2.337,2018,2018,Human,Acute,1,,Lat-lon for district centroid,ProMed 20181228.6225335,,
,Benin,"Reported Parakou, Benin, originated Taberou, Nigeria (just across Benin border from Tchaourou)","Taberou (Nigeria, Kwara)",NA,NA,2018,2018,Human,Acute,3,,,ProMed 20181228.6225335,,
,Liberia,Nimba,Gbehlay-Geh district,7.355,-8.473,2018,2018,Human,Acute,2,,Lat-lon for district centroid,ProMed 20180711.5898495,,
,Sierra Leone,Kenema District,Across district,NA,NA,2018,2018,Human,Acute,18,,,ProMed 20180608.5845206,,
,Liberia,Margibi County,Kakata,6.53,-10.349,2018,2018,Human,Acute,2,,Lat-lon for district centroid,ProMed 20180604.5836574,,
,Guinea,Yomou Prefecture,Guecke,NA,NA,2018,2018,Human,Acute,1,,"Case originated in Guinea, died in Liberia",ProMed 20180210.562042,,
,Nigeria,Shaki,Shaki (reported Benin),8.669,3.888,2017,2017,Human,Acute,1,,"Case originated in Shaki, Nigeria, and crossed Benin; latlon from Shaki town centroid",ProMed 20180124.5581805 / https://www.cdc.gov/globalhealth/healthprotection/fieldupdates/spring-2019/tracking-lassa-fever.html,,
,Togo,Oti and Kpendjal districts,,NA,NA,2017,2017,Human,Acute,7,,Possible links to Benin,ProMed 20170328.4931422,,
,Burkina Faso,Ouargaye district,,11.504,0.053,2017,2017,Human,Acute,1,,Case treated in Togo (Mango) but originated BF; lat-lon from district centroid,ProMed 20170328.4931422,,
,Ghana,Ankaakur,Ankaakur,6.165,-1.771,2010,2011,Human,Seroprevalence,,15.6,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2019,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215224,
,Ghana,Ehiawenmu,Ehiawenmu,6.454,-0.823,2010,2011,Human,Seroprevalence,,15,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2020,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215225,
,Ghana,Amomaso,Amomaso,7.124,-2.313,2010,2011,Human,Seroprevalence,,0,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2021,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215226,
,Ghana,Menkwo,Menkwo,6.67,-0.604,2010,2011,Human,Seroprevalence,,10,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2022,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215227,
,Ghana,Mangoase,Mangoase,7.959,-1.656,2010,2011,Human,Seroprevalence,,3,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2023,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215228,
,Ghana,Jirandogo,Jirandogo,8.351,-0.333,2010,2011,Human,Seroprevalence,,3,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2024,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215229,
,Ghana,Bowena,Bowena,9.557,-1.625,2010,2011,Human,Seroprevalence,,0,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2025,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215230,
,Ghana,Natorduori,Natorduori,10.258,-2.625,2010,2011,Human,Seroprevalence,,5.8,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2026,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215231,
,Ghana,Teanoba,Teanoba,10.402,-0.365,2010,2011,Human,Seroprevalence,,3,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2027,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215232,
,Ghana,Doninga Naveransa,Doninga Naveransa,10.619,-1.417,2010,2011,Human,Seroprevalence,,3,IgG seropositive by ELISA (plaque reduction neutralisation test negative),Ghana rodent borne paper 2028,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215233,
,Guinea,Faranah Prefecture,Brissa,10.1301,-10.4133,2013,2016,Rodent,Seroprevalence,,28.9,Average IgG seroprevalence across 4 years (treatment village),Marien et al 2018,https://www.tandfonline.com/doi/full/10.1080/22221751.2019.1605846,
,Guinea,Faranah Prefecture,Dalafilani,10.0859,-10.36303,2013,2016,Rodent,Seroprevalence,,32.3,Average IgG seroprevalence across 4 years (treatment village),Marien et al 2018,https://www.tandfonline.com/doi/full/10.1080/22221751.2019.1605847,
,Guinea,Faranah Prefecture,Yarawalia,9.57267,-10.4391,2013,2016,Rodent,Seroprevalence,,30.9,Average IgG seroprevalence across 4 years (treatment village),Marien et al 2018,https://www.tandfonline.com/doi/full/10.1080/22221751.2019.1605848,
,Guinea,Faranah Prefecture,Damania,9.4841,-10.51796,2013,2016,Rodent,Seroprevalence,,37.4,Average IgG seroprevalence across 4 years (control village),Marien et al 2018,https://www.tandfonline.com/doi/full/10.1080/22221751.2019.1605849,
,Guinea,Faranah Prefecture,Sokourala,10.0341,-10.3995,2013,2016,Rodent,Seroprevalence,,33.4,Average IgG seroprevalence across2 years (control village),Marien et al 2018,https://www.tandfonline.com/doi/full/10.1080/22221751.2019.1605850,
,Guinea,Faranah Prefecture,Sonkonia,9.5476,-10.47888,2013,2016,Rodent,Seroprevalence,,31.2,Average IgG seroprevalence across 3 years (control village),Marien et al 2018,https://www.tandfonline.com/doi/full/10.1080/22221751.2019.1605851,
,Mali,Bamako,Bamako,12.54,-7.98,2016,2016,Human,Acute,2,,Patients treated at Hopital du Mali; one originated in Bamako,EIDs,https://wwwnc.cdc.gov/eid/article/25/5/pdfs/18-1047.pdf,
,Togo,Oti district,Hopital Esperance,10.61,0.63,2016,2016,Human,Acute,2,,Patiens presented at hospital; 3 more identified as putative LF cases,Patassi et al 2018,https://doi.org/10.1155/2017/8242313,
,Nigeria,Edo State,,NA,NA,2015,2016,Rodent,Seroprevalence,,87,13 out of 15 Mastomys natalensis; rodents trapped in homes and surrounds (peri-urban); MNAT more abundant in Edo than in other areas but low proportion of rodents trapped overall; also PCR evidence of LASV in M musculus and R rattus,Agbonlahor 2018,http://www.jvbd.org/temp/JVectorBorneDis542146-1904002_051720.pdf,
,Nigeria,Delta  State,,NA,NA,2015,2016,Rodent,Seroprevalence,,50,3 out of 6 M natalensis; rodents trapped in homes and surrounds (peri-urban);  also PCR evidence of LASV in M musculus and R rattus,Agbonlahor 2018,http://www.jvbd.org/temp/JVectorBorneDis542146-1904002_051720.pdf,
,Nigeria,Bayelsa state,,NA,NA,2015,2016,Rodent,Seroprevalence,,11,1 out of 9 M natalensis; rodents trapped in homes and surrounds (peri-urban) ,Agbonlahor 2018,http://www.jvbd.org/temp/JVectorBorneDis542146-1904002_051720.pdf,
,Guinea,N'Zerekore Prefecture,N'Zerekore,7.756,-8.809,2018,2018,Rodent,Seroprevalence,,23.3,Urban study; 10 of 15 rodents were PCR positive,Karan 2019 Bioarxiv,https://www.biorxiv.org/content/biorxiv/early/2019/05/10/616466.full.pdf,
