ID,Start_month,Start_year,End_month,End_year,Host,Community,N_prevalence,No_Positive,Prevalence,Lower_age,Upper_age,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Site_name_5,Latitude_5,Longitude_5,Coordinate_source_5,Site_name_6,Latitude_6,Longitude_6,Coordinate_source_6,Site_name_7,Latitude_7,Longitude_7,Coordinate_source_7,Admin2_1,Admin2_2,Admin1_1,Publication_year,Source_1,Source_2
1944,,1983,,1983,Homo sapiens,,118,80,0.677966102,30,39,Positive in two independent serological tests,Brazil,polygon,Berilo municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,7939,,,2003,"Montoya, R., Dias, J. C. P. & Coura, J. R. Chagas disease in a community in southeast Brazil. I. A serologic follow-up study on a vector controlled area. Rev. Inst. Med. Trop. Sao Paulo 45, 269-274 (2003).",
1945,,1983,,1983,Homo sapiens,,92,59,0.641304348,40,49,Positive in two independent serological tests,Brazil,polygon,Berilo municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,7939,,,2003,"Montoya, R., Dias, J. C. P. & Coura, J. R. Chagas disease in a community in southeast Brazil. I. A serologic follow-up study on a vector controlled area. Rev. Inst. Med. Trop. Sao Paulo 45, 269-274 (2003).",
1946,,1983,,1983,Homo sapiens,,65,48,0.738461538,50,59,Positive in two independent serological tests,Brazil,polygon,Berilo municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,7939,,,2003,"Montoya, R., Dias, J. C. P. & Coura, J. R. Chagas disease in a community in southeast Brazil. I. A serologic follow-up study on a vector controlled area. Rev. Inst. Med. Trop. Sao Paulo 45, 269-274 (2003).",
1947,,1983,,1983,Homo sapiens,,44,33,0.75,60,99,Positive in two independent serological tests,Brazil,polygon,Berilo municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,7939,,,2003,"Montoya, R., Dias, J. C. P. & Coura, J. R. Chagas disease in a community in southeast Brazil. I. A serologic follow-up study on a vector controlled area. Rev. Inst. Med. Trop. Sao Paulo 45, 269-274 (2003).",
1962,8,1999,6,2000,Homo sapiens,,35,0,0,0,20,Positive in two independent serological tests,Argentina,points,Cerrito,-27.84218,-57.91277,GeoNames,Maloyita,-27.541711,-57.910762,Google Maps,Rinco?n de Vences,-27.77996,-58.2049,GeoNames,Palmar Grande,-27.94195,-57.90057,GeoNames,,,,,,,,,,,,,,,,2003,"Oscherov, E. B. et al. Chagas' disease epidemiology in the province of General Paz, Argentina. Rev. Saude Publica 37, 59-64 (2003).",
1963,8,1999,6,2000,Homo sapiens,,24,7,0.291666667,21,40,Positive in two independent serological tests,Argentina,points,Cerrito,-27.84218,-57.91277,GeoNames,Maloyita,-27.541711,-57.910762,Google Maps,Rinco?n de Vences,-27.77996,-58.2049,GeoNames,Palmar Grande,-27.94195,-57.90057,GeoNames,,,,,,,,,,,,,,,,2003,"Oscherov, E. B. et al. Chagas' disease epidemiology in the province of General Paz, Argentina. Rev. Saude Publica 37, 59-64 (2003).",
1964,8,1999,6,2000,Homo sapiens,,26,12,0.461538462,40,99,Positive in two independent serological tests,Argentina,points,Cerrito,-27.84218,-57.91277,GeoNames,Maloyita,-27.541711,-57.910762,Google Maps,Rinco?n de Vences,-27.77996,-58.2049,GeoNames,Palmar Grande,-27.94195,-57.90057,GeoNames,,,,,,,,,,,,,,,,2003,"Oscherov, E. B. et al. Chagas' disease epidemiology in the province of General Paz, Argentina. Rev. Saude Publica 37, 59-64 (2003).",
1973,,,,,Homo sapiens,,34,0,0,0,9,Positive in two independent serological tests,Venezuela,point,Bojo-El Molino,9.84909,-69.61243,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1974,,,,,Homo sapiens,,32,2,0.0625,10,19,Positive in two independent serological tests,Venezuela,point,Bojo-El Molino,9.84909,-69.61243,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1975,,,,,Homo sapiens,,28,5,0.178571429,20,29,Positive in two independent serological tests,Venezuela,point,Bojo-El Molino,9.84909,-69.61243,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1976,,,,,Homo sapiens,,14,0,0,30,39,Positive in two independent serological tests,Venezuela,point,Bojo-El Molino,9.84909,-69.61243,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1977,,,,,Homo sapiens,,17,3,0.176470588,40,49,Positive in two independent serological tests,Venezuela,point,Bojo-El Molino,9.84909,-69.61243,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1978,,,,,Homo sapiens,,5,1,0.2,50,59,Positive in two independent serological tests,Venezuela,point,Bojo-El Molino,9.84909,-69.61243,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1979,,,,,Homo sapiens,,10,4,0.4,60,99,Positive in two independent serological tests,Venezuela,point,Bojo-El Molino,9.84909,-69.61243,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1980,,,,,Homo sapiens,,83,3,0.036144578,0,9,Positive in two independent serological tests,Venezuela,point,El Degredo,9.72429,-69.48757,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1981,,,,,Homo sapiens,,95,3,0.031578947,10,19,Positive in two independent serological tests,Venezuela,point,El Degredo,9.72429,-69.48757,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1982,,,,,Homo sapiens,,51,3,0.058823529,20,29,Positive in two independent serological tests,Venezuela,point,El Degredo,9.72429,-69.48757,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1983,,,,,Homo sapiens,,42,4,0.095238095,30,39,Positive in two independent serological tests,Venezuela,point,El Degredo,9.72429,-69.48757,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1984,,,,,Homo sapiens,,24,8,0.333333333,40,49,Positive in two independent serological tests,Venezuela,point,El Degredo,9.72429,-69.48757,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1985,,,,,Homo sapiens,,20,5,0.25,50,59,Positive in two independent serological tests,Venezuela,point,El Degredo,9.72429,-69.48757,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1986,,,,,Homo sapiens,,19,7,0.368421053,60,99,Positive in two independent serological tests,Venezuela,point,El Degredo,9.72429,-69.48757,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1987,,,,,Homo sapiens,,39,2,0.051282051,0,9,Positive in two independent serological tests,Venezuela,point,Palmira,9.73721,-69.67342,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1988,,,,,Homo sapiens,,45,0,0,10,19,Positive in two independent serological tests,Venezuela,point,Palmira,9.73721,-69.67342,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1989,,,,,Homo sapiens,,48,0,0,20,29,Positive in two independent serological tests,Venezuela,point,Palmira,9.73721,-69.67342,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1990,,,,,Homo sapiens,,27,0,0,30,39,Positive in two independent serological tests,Venezuela,point,Palmira,9.73721,-69.67342,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1991,,,,,Homo sapiens,,13,1,0.076923077,40,49,Positive in two independent serological tests,Venezuela,point,Palmira,9.73721,-69.67342,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1992,,,,,Homo sapiens,,2,1,0.5,50,59,Positive in two independent serological tests,Venezuela,point,Palmira,9.73721,-69.67342,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1993,,,,,Homo sapiens,,4,0,0,60,99,Positive in two independent serological tests,Venezuela,point,Palmira,9.73721,-69.67342,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1994,,,,,Homo sapiens,,55,0,0,0,9,Positive in two independent serological tests,Venezuela,point,Bucaritas,9.57944,-69.44778,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1995,,,,,Homo sapiens,,88,0,0,10,19,Positive in two independent serological tests,Venezuela,point,Bucaritas,9.57944,-69.44778,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1996,,,,,Homo sapiens,,31,1,0.032258065,20,29,Positive in two independent serological tests,Venezuela,point,Bucaritas,9.57944,-69.44778,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1997,,,,,Homo sapiens,,15,1,0.066666667,30,39,Positive in two independent serological tests,Venezuela,point,Bucaritas,9.57944,-69.44778,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1998,,,,,Homo sapiens,,13,1,0.076923077,40,49,Positive in two independent serological tests,Venezuela,point,Bucaritas,9.57944,-69.44778,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
1999,,,,,Homo sapiens,,10,3,0.3,50,59,Positive in two independent serological tests,Venezuela,point,Bucaritas,9.57944,-69.44778,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
2000,,,,,Homo sapiens,,5,2,0.4,60,99,Positive in two independent serological tests,Venezuela,point,Bucaritas,9.57944,-69.44778,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,"Rodriguez-Bonfante, C. et al. Epidemiology of chagas disease in Andres Eloy Blanco, Lara, Venezuela: triatomine infestation and human seroprevalence. Cad. Saude. Publica 23, 1133-1140 (2007).",
2003,,,,,Homo sapiens,,162,4,0.024691358,0,99,Positive in two independent serological tests,Venezuela,point,El Paso de Baragua,10.61111,-70.37,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Rodríguez-Bonfante, C., Rojas, M. E., Aldana, E., Concepción, J. L. & Bonfante-Cabarcas, R. A. Persistence of Chagas disease active transmission among dogs in Venezuela rural community. Rev. Costarric. Salud Pública 20, 97-101 (2011).",
2007,,,,,Homo sapiens,,41,0,0,0,9,Positive in two independent serological tests,Venezuela,point,Baragua,10.58333,-69.94822,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2008,,,,,Homo sapiens,,72,0,0,10,19,Positive in two independent serological tests,Venezuela,point,Baragua,10.58333,-69.94822,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2009,,,,,Homo sapiens,,51,0,0,20,29,Positive in two independent serological tests,Venezuela,point,Baragua,10.58333,-69.94822,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2010,,,,,Homo sapiens,,48,0,0,30,39,Positive in two independent serological tests,Venezuela,point,Baragua,10.58333,-69.94822,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2011,,,,,Homo sapiens,,40,1,0.025,40,49,Positive in two independent serological tests,Venezuela,point,Baragua,10.58333,-69.94822,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2012,,,,,Homo sapiens,,19,2,0.105263158,50,59,Positive in two independent serological tests,Venezuela,point,Baragua,10.58333,-69.94822,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2013,,,,,Homo sapiens,,36,1,0.027777778,60,99,Positive in two independent serological tests,Venezuela,point,Baragua,10.58333,-69.94822,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2018,,,,,Homo sapiens,,19,0,0,0,9,Positive in two independent serological tests,Venezuela,point,La Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,32007,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2019,,,,,Homo sapiens,,16,0,0,10,19,Positive in two independent serological tests,Venezuela,point,La Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,32007,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2020,,,,,Homo sapiens,,11,0,0,20,29,Positive in two independent serological tests,Venezuela,point,La Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,32007,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2021,,,,,Homo sapiens,,13,0,0,30,39,Positive in two independent serological tests,Venezuela,point,La Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,32007,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2022,,,,,Homo sapiens,,5,0,0,40,49,Positive in two independent serological tests,Venezuela,point,La Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,32007,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2023,,,,,Homo sapiens,,2,0,0,50,59,Positive in two independent serological tests,Venezuela,point,La Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,32007,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2024,,,,,Homo sapiens,,6,0,0,60,99,Positive in two independent serological tests,Venezuela,point,La Concordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,32007,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2025,,,,,Homo sapiens,,4,0,0,0,9,Positive in two independent serological tests,Venezuela,point,La Estacion,10.58702,-69.93756,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2026,,,,,Homo sapiens,,3,0,0,10,19,Positive in two independent serological tests,Venezuela,point,La Estacion,10.58702,-69.93756,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2027,,,,,Homo sapiens,,3,0,0,20,29,Positive in two independent serological tests,Venezuela,point,La Estacion,10.58702,-69.93756,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2028,,,,,Homo sapiens,,2,0,0,30,39,Positive in two independent serological tests,Venezuela,point,La Estacion,10.58702,-69.93756,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2029,,,,,Homo sapiens,,2,0,0,40,49,Positive in two independent serological tests,Venezuela,point,La Estacion,10.58702,-69.93756,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2031,,,,,Homo sapiens,,3,0,0,60,99,Positive in two independent serological tests,Venezuela,point,La Estacion,10.58702,-69.93756,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2032,,,,,Homo sapiens,,13,0,0,0,9,Positive in two independent serological tests,Venezuela,point,Arenales,10.59947,-69.89952,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2033,,,,,Homo sapiens,,4,0,0,10,19,Positive in two independent serological tests,Venezuela,point,Arenales,10.59947,-69.89952,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2034,,,,,Homo sapiens,,7,0,0,20,29,Positive in two independent serological tests,Venezuela,point,Arenales,10.59947,-69.89952,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2035,,,,,Homo sapiens,,6,0,0,30,39,Positive in two independent serological tests,Venezuela,point,Arenales,10.59947,-69.89952,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2036,,,,,Homo sapiens,,2,0,0,40,49,Positive in two independent serological tests,Venezuela,point,Arenales,10.59947,-69.89952,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2037,,,,,Homo sapiens,,2,0,0,50,59,Positive in two independent serological tests,Venezuela,point,Arenales,10.59947,-69.89952,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2038,,,,,Homo sapiens,,2,0,0,60,99,Positive in two independent serological tests,Venezuela,point,Arenales,10.59947,-69.89952,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2039,,,,,Homo sapiens,,18,0,0,0,9,Positive in two independent serological tests,Venezuela,point,El Hato,10.67895,-69.90285,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2040,,,,,Homo sapiens,,15,1,0.066666667,10,19,Positive in two independent serological tests,Venezuela,point,El Hato,10.67895,-69.90285,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2041,,,,,Homo sapiens,,17,1,0.058823529,20,29,Positive in two independent serological tests,Venezuela,point,El Hato,10.67895,-69.90285,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2042,,,,,Homo sapiens,,10,0,0,30,39,Positive in two independent serological tests,Venezuela,point,El Hato,10.67895,-69.90285,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2043,,,,,Homo sapiens,,2,0,0,40,49,Positive in two independent serological tests,Venezuela,point,El Hato,10.67895,-69.90285,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2044,,,,,Homo sapiens,,5,0,0,50,59,Positive in two independent serological tests,Venezuela,point,El Hato,10.67895,-69.90285,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
