ID,Start_month,Start_year,End_month,End_year,Host,Community,Lower_age,Upper_age,N_occurrence,Presence/absence,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Admin2_1,Admin1_1,Publication_year,Source_1,Source_2
17069,,2003,,2003,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17070,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17071,,2005,,2005,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17072,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17073,,2007,,2007,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17074,,2008,,2008,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17075,,2009,,2009,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17076,,2010,,2010,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17077,,2011,,2011,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17079,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17080,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17081,,2003,,2003,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17082,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17083,,2005,,2005,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17084,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17085,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17086,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17087,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17088,,2010,,2010,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17089,,2011,,2011,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Vicente,,,,,,,,,,,,,,,,,1194,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17091,,2001,,2001,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17092,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17093,,2003,,2003,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17094,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17095,,2005,,2005,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17096,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17097,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17098,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17099,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17100,,2010,,2010,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17101,,2011,,2011,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Usulutan,,,,,,,,,,,,,,,,,1197,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17103,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17104,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17105,,2003,,2003,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17106,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17107,,2005,,2005,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17108,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17109,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17110,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17111,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17112,,2010,,2010,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17113,,2011,,2011,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Miguel,,,,,,,,,,,,,,,,,1192,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17115,,2001,,2001,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17116,,2002,,2002,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17117,,2003,,2003,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17118,,2004,,2004,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17119,,2005,,2005,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17120,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17121,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17122,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17123,,2009,,2009,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17124,,2010,,2010,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17125,,2011,,2011,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Morazan,,,,,,,,,,,,,,,,,1191,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17127,,2001,,2001,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17128,,2002,,2002,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17129,,2003,,2003,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17130,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17131,,2005,,2005,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17132,,2006,,2006,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17133,,2007,,2007,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17134,,2008,,2008,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17135,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17136,,2010,,2010,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17137,,2011,,2011,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Union,,,,,,,,,,,,,,,,,1190,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17171,8,2010,9,2011,Homo sapiens,pregnant women,13,45,777,1,Positive in one serological test,Colombia,polygons,"Comunera, García Rovira & Guanentá",,,,,,,,,,,,,,,,,961,2014,"Zulay Castellanos, Y., Milena Cucunuba, Z., Carolina Florez, A. & Carlos Orozco-Vargas, L. Reproducibility of serological tests for the diagnosis of Trypanosoma cruzi infection in pregnant women in an endemic area of Santander, Colombia. Biomedica 34, 198-206 (2014).",
17264,,,,,Homo sapiens,chagas patients,7,73,,1,Positive in genetic test,Brazil,polygon,Berilo,,,,,,,,,,,,,,,,7939,,2015,"de Oliveira, M. T. et al. Trypanosoma cruzi Discret Typing Units (TcII and TcVI) in samples of patients from two municipalities of the Jequitinhonha Valley, MG, Brazil, using two molecular typing strategies. Parasites & Vectors 8 (2015).",
17265,,,,,Homo sapiens,chagas patients,7,73,,1,Positive in genetic test,Brazil,polygon,José Gonçalves de Minas,,,,,,,,,,,,,,,,8285,,2015,"de Oliveira, M. T. et al. Trypanosoma cruzi Discret Typing Units (TcII and TcVI) in samples of patients from two municipalities of the Jequitinhonha Valley, MG, Brazil, using two molecular typing strategies. Parasites & Vectors 8 (2015).",
17286,3,2012,4,2012,Homo sapiens,pregnant women,15,49,,1,Positive in two independent serological tests,Ecuador,point,Juan Pío Montúfar,-0.55569,-77.24825,Google Maps & Paper,,,,,,,,,,,,,,,2015,"Vargas, C. C. et al. Seroprevalence of Trypanosoma cruzi infection in schoolchildren and in pregnant women from an Amazonian region in Orellana province, Ecuador. Am. J. Trop. Med. Hyg. 93, 774-778 (2015).",
17287,3,2012,4,2012,Homo sapiens,pregnant women,15,49,,1,Positive in two independent serological tests,Ecuador,point,San José de Payamino,-0.5,-77.28333,Google Maps & Paper,,,,,,,,,,,,,,,2015,"Vargas, C. C. et al. Seroprevalence of Trypanosoma cruzi infection in schoolchildren and in pregnant women from an Amazonian region in Orellana province, Ecuador. Am. J. Trop. Med. Hyg. 93, 774-778 (2015).",
17288,3,2012,4,2012,Homo sapiens,pregnant women,15,49,,1,Positive in two independent serological tests,Ecuador,point,Pimampiro,,,,,,,,,,,,,,,,15502,,2015,"Vargas, C. C. et al. Seroprevalence of Trypanosoma cruzi infection in schoolchildren and in pregnant women from an Amazonian region in Orellana province, Ecuador. Am. J. Trop. Med. Hyg. 93, 774-778 (2015).",
17289,3,2012,4,2012,Homo sapiens,pregnant women,15,49,30,1,Positive in two independent serological tests,Ecuador,polygon,Loreto County,,,,,,,,,,,,,,,,15503,,2015,"Vargas, C. C. et al. Seroprevalence of Trypanosoma cruzi infection in schoolchildren and in pregnant women from an Amazonian region in Orellana province, Ecuador. Am. J. Trop. Med. Hyg. 93, 774-778 (2015).",
17422,6,2010,5,2013,Homo sapiens,pregnant women,13,46,483,1,Positive in two independent serological tests,Bolivia,polygon,"catchment for Hospital Municipal Camiri, Camiri",,,,,,,,,,,,,,,,40525,,2015,"Kaplinski, M. et al. Sustained domestic vector exposure is associated with increased Chagas cardiomyopathy risk but decreased parasitemia and congenital transmission risk among young women in Bolivia. Clin. Infect. Dis. 61, 918-926 (2015).",
17423,10,2012,3,2013,Homo sapiens,pregnant women,13,46,1213,1,Positive in two independent serological tests,Bolivia,polygon,"catchment for Hospital Universitario Japonés, Santa Cruz",,,,,,,,,,,,,,,,40523,,2015,"Kaplinski, M. et al. Sustained domestic vector exposure is associated with increased Chagas cardiomyopathy risk but decreased parasitemia and congenital transmission risk among young women in Bolivia. Clin. Infect. Dis. 61, 918-926 (2015).",
17550,9,2009,11,2009,Homo sapiens,pregnant women,14,46,135,1,Positive in two independent serological tests,El Salvador,polygon,Santa Isabel Ishuatan,,,,,,,,,,,,,,,,15801,,2015,"Sasagawa, E. et al. Risk factors for Chagas disease among pregnant women in El Salvador. Trop. Med. Int. Health. 20, 268-276 (2015).",
17551,9,2009,11,2009,Homo sapiens,pregnant women,14,46,377,1,Positive in two independent serological tests,El Salvador,polygon,Armenia,,,,,,,,,,,,,,,,15790,,2015,"Sasagawa, E. et al. Risk factors for Chagas disease among pregnant women in El Salvador. Trop. Med. Int. Health. 20, 268-276 (2015).",
17552,9,2009,11,2009,Homo sapiens,pregnant women,14,46,285,1,Positive in two independent serological tests,El Salvador,polygon,San Antonio del Monte,,,,,,,,,,,,,,,,15798,,2015,"Sasagawa, E. et al. Risk factors for Chagas disease among pregnant women in El Salvador. Trop. Med. Int. Health. 20, 268-276 (2015).",
17558,,1991,,1991,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17559,,1992,,1992,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17560,,1993,,1993,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
17561,,1994,,1994,Homo sapiens,blood donors,18,60,,1,Positive in two independent serological tests,Brazil,polygon,Ituiutaba,,,,,,,,,,,,,,,,8257,,2015,"Lopes, P. D., Ramos, E. L. P., Gomez-Hernandez, C., Ferreira, G. L. S. & Rezende-Oliveira, K. Prevalence of Chagas disease among blood donor candidates in Tirangulo Mineiro, Minas Gerais state, Brazil. Rev. Inst. Med. Trop. Sao Paulo 57, 461-465 (2015).",
